S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
6960.6,64.8,4197.6,19476.2,331.8,4582.8,56.6,82.4,2.0,0.0,0.0,15.8,9.0,23.0,0.0,0.0,0.0,16.8,2386.8399999999997,27244795.256888893,5927.466666666666,29.725,4.2
7793.4,56.7,3725.4,18872.3,352.2,5260.2,73.9,99.6,3.0,0.0,0.0,17.2,9.0,25.0,0.0,0.0,0.0,14.7,2419.193333333333,27136022.16088889,6003.45,33.4,3.675
8626.2,48.6,3253.2,18268.4,372.6,5937.6,91.2,116.8,4.0,0.0,0.0,18.6,9.0,27.0,0.0,0.0,0.0,12.6,2451.5466666666666,27027249.06488889,6079.433333333333,37.075,3.15
9459.0,40.5,2781.0,17664.5,393.0,6615.0,108.5,134.0,5.0,0.0,0.0,20.0,9.0,29.0,0.0,0.0,0.0,10.5,2483.8999999999996,26918475.96888889,6155.416666666666,40.75,2.625
10291.8,32.400000000000006,2308.8,17060.6,413.4,7292.4,125.80000000000001,151.2,6.0,0.0,0.0,21.4,9.0,31.0,0.0,0.0,0.0,8.399999999999999,2516.253333333333,26809702.87288889,6231.4,44.425,2.0999999999999996
11124.599999999999,24.300000000000004,1836.6,16456.7,433.79999999999995,7969.8,143.10000000000002,168.39999999999998,7.0,0.0,0.0,22.799999999999997,9.0,33.0,0.0,0.0,0.0,6.299999999999999,2548.6066666666666,26700929.77688889,6307.383333333333,48.099999999999994,1.5749999999999997
11957.4,16.200000000000003,1364.4,15852.8,454.2,8647.2,160.4,185.6,8.0,0.0,0.0,24.2,9.0,35.0,0.0,0.0,0.0,4.199999999999999,2580.96,26592156.680888887,6383.366666666667,51.775,1.0499999999999998
12790.2,8.100000000000009,892.1999999999998,15248.900000000001,474.6,9324.599999999999,177.70000000000002,202.79999999999998,9.0,0.0,0.0,25.6,9.0,37.0,0.0,0.0,0.0,2.099999999999998,2613.313333333333,26483383.584888887,6459.349999999999,55.449999999999996,0.5249999999999995
13623.0,0.0,420.0,14645.0,495.0,10002.0,195.0,220.0,10.0,0.0,0.0,27.0,9.0,39.0,0.0,0.0,0.0,0.0,2645.6666666666665,26374610.488888886,6535.333333333333,59.125,0.0
14357.4,0.9,390.6,15336.3,569.1,9264.0,225.3,226.8,12.0,5.1,5.1,29.7,9.0,36.9,0.0,0.0,0.0,0.0,2697.88,28821129.496,6657.849999999999,65.1375,0.0
15091.8,1.8,361.2,16027.6,643.2,8526.0,255.6,233.6,14.0,10.2,10.2,32.4,9.0,34.8,0.0,0.0,0.0,0.0,2750.0933333333332,31267648.503111113,6780.366666666667,71.15,0.0
15826.2,2.7,331.8,16718.9,717.3,7788.0,285.9,240.4,16.0,15.299999999999999,15.299999999999999,35.1,9.0,32.7,0.0,0.0,0.0,0.0,2802.3066666666664,33714167.51022223,6902.883333333333,77.1625,0.0
16560.6,3.6,302.4,17410.2,791.4,7050.0,316.2,247.2,18.0,20.4,20.4,37.8,9.0,30.6,0.0,0.0,0.0,0.0,2854.52,36160686.517333336,7025.4,83.175,0.0
17295.0,4.5,273.0,18101.5,865.5,6312.0,346.5,254.0,20.0,25.5,25.5,40.5,9.0,28.5,0.0,0.0,0.0,0.0,2906.7333333333336,38607205.52444445,7147.916666666666,89.1875,0.0
18029.4,5.4,243.60000000000002,18792.8,939.5999999999999,5574.0,376.8,260.8,22.0,30.599999999999998,30.599999999999998,43.2,9.0,26.4,0.0,0.0,0.0,0.0,2958.9466666666667,41053724.53155556,7270.433333333333,95.2,0.0
18763.8,6.3,214.20000000000002,19484.1,1013.6999999999999,4836.0,407.1,267.6,24.0,35.699999999999996,35.699999999999996,45.900000000000006,9.0,24.299999999999997,0.0,0.0,0.0,0.0,3011.16,43500243.53866668,7392.95,101.2125,0.0
19498.2,7.2,184.8,20175.4,1087.8,4098.0,437.4,274.4,26.0,40.8,40.8,48.6,9.0,22.2,0.0,0.0,0.0,0.0,3063.3733333333334,45946762.54577779,7515.466666666666,107.225,0.0
20232.6,8.1,155.40000000000003,20866.7,1161.9,3360.0,467.7,281.2,28.0,45.9,45.9,51.3,9.0,20.099999999999998,0.0,0.0,0.0,0.0,3115.586666666667,48393281.5528889,7637.983333333334,113.23750000000001,0.0
20967.0,9.0,126.0,21558.0,1236.0,2622.0,498.0,288.0,30.0,51.0,51.0,54.0,9.0,18.0,0.0,0.0,0.0,0.0,3167.8,50839800.56000002,7760.5,119.25,0.0
19594.8,9.0,132.0,20005.2,1451.4,3102.0,511.8,307.8,30.0,51.6,53.1,56.7,9.9,16.2,0.0,1.8,0.0,0.0,3022.1000000000004,46503941.48000002,7390.35,123.675,0.45
18222.6,9.0,138.0,18452.4,1666.8,3582.0,525.6,327.6,30.0,52.2,55.2,59.4,10.8,14.4,0.0,3.6,0.0,0.0,2876.4,42168082.40000001,7020.2,128.1,0.9
